step,l1_errs,rel_l1_errs
0,157.5584366829548,1.0002397791438609
25000,137.34953761985534,0.8713277872756724
50000,110.45617611110926,0.702467746364152
75000,85.15019754787993,0.5408649590626322
100000,55.67862005987178,0.35391404924007314
125000,35.66187315987266,0.22688411611323908
150000,15.715788416504898,0.09971888070994621
175000,6.342831832008535,0.04027368703298415
200000,3.9972126692330665,0.025378983366285912
