step,l1_errs,l2_errs,li_errs,rel_l1_errs,rel_l2_errs,rel_li_errs
0,157.47163866953372,157.4874609218575,161.2784660964228,1.0001350219449499,1.0003352052226075,1.0644730202893107
25000,132.75320357284795,132.78227910709788,139.28665858924896,0.8432426740717474,0.8435048379238664,0.915460166124548
50000,107.61077766968843,107.65670643685813,115.32453278011079,0.6834900359244132,0.683851800133351,0.7589564068667611
75000,83.54407319720822,83.58869553056408,88.84291538740652,0.5302069828807763,0.5305396104440325,0.5827402959612706
100000,58.28174828762362,58.35743879777148,66.19272239849317,0.3706525496349682,0.37117622089738866,0.43675355791815107
125000,34.3300650137587,34.45395823765767,41.96809979105761,0.21786326274044704,0.21866786636600188,0.27356561172318394
150000,11.995271751144191,12.360827059045286,19.31031345487085,0.07617821025954986,0.07850557015488267,0.12699488803113235
175000,2.5379844735616146,3.169248089120436,8.226024405654755,0.016102590022282058,0.02010991142075221,0.05404133426887664
200000,2.4868404604961127,3.116265724102667,9.709014353124559,0.015766631615438453,0.019758607892872763,0.06366270132625532
